event_id,report_period,publication_datetime,equity_event_date,action_nearby_core,action_nearby_extended,linear_time_trend,post_2019,centered_time_trend,similarity_char_ngram,z_similarity_char_ngram,guidance_similarity_expanding_tfidf,guidance_similarity_full_sample_tfidf,guidance_novelty,guidance_novelty_full_sample_tfidf,fulltext_similarity_expanding_tfidf,fulltext_novelty_expanding_tfidf,fulltext_novelty_full_sample_tfidf,guidance_z_sentiment,macro_z_sentiment,guidance_z_policy_stance,macro_z_policy_stance,guidance_unexpected_tone,guidance_attention_growth,guidance_attention_inflation,guidance_attention_risk,guidance_attention_exchange_rate,guidance_attention_financial_stability,report_length,readability,guidance_novelty_x_post_2019,guidance_novelty_full_sample_tfidf_x_post_2019,fulltext_novelty_expanding_tfidf_x_post_2019,fulltext_novelty_full_sample_tfidf_x_post_2019,pre_event_volatility_20d,return_0_p1,return_0_p3,return_m1_p1,return_m1_p3,rv_0_3,rv_0_5,rv_0_10,log_rv_0_5
2011Q4,2011Q4,2012-02-15 17:07:02,2012-02-16,0,0,24,0,-16.5,0.887336808321008,-0.3497809853531807,0.677582587975881,0.6630161227123843,0.322417412024119,0.3369838772876157,0.8978143642934181,0.1021856357065819,0.10351094336358391,-0.051737608231156654,-1.2959728877677796,-0.6365062761517866,-0.08674287953401998,-0.7091182011131272,2.5526483726866624,1.2763241863433312,8.934269304403319,7.657945118059987,2.5526483726866624,45085,63.679378531073446,0.0,0.0,0.0,0.0,0.018091303594572,0.0003990419837904824,0.010401510366022437,-0.004910952942943858,0.005038423568808792,0.09035344676875309,0.10536588355261371,0.1219600584852798,-2.2503163807313933
2012Q1,2012Q1,2012-05-10 19:02:49,2012-05-11,0,0,25,0,-15.5,0.8711542872324614,-0.7365712864931615,0.7384120063491062,0.719863962927523,0.2615879936508938,0.28013603707247703,0.8960152561601947,0.10398474383980527,0.1076949266874847,-0.25461543782936885,-0.9119078378886373,-0.6365062761517866,-0.1738983601634573,-0.6694529244484702,2.6652452025586353,1.0660980810234542,8.528784648187633,6.3965884861407245,1.5991471215351811,41161,58.38439716312057,0.0,0.0,0.0,0.0,0.0106924630750335,-0.008109091033202676,-0.023614698528622635,-0.015685601536044813,-0.031072770202174138,0.11039685489351156,0.18695690800778408,0.1734652378796842,-1.6768771271436198
2012Q2,2012Q2,2012-08-02 17:22:09,2012-08-03,0,0,26,0,-14.5,0.890416265750206,-0.27617661556000506,0.8030581011926513,0.7833929771594251,0.1969418988073487,0.21660702284057487,0.917641883998769,0.082358116001231,0.08978395789227334,0.34759596245653457,-1.472538049114184,0.04303392900056538,-0.32844709506513825,0.04555018319876376,5.1652892561983474,1.0330578512396695,9.814049586776859,6.714876033057852,1.5495867768595042,41444,59.89017341040462,0.0,0.0,0.0,0.0,0.0104124209620557,0.013541869801086515,0.015319468572742023,0.021726579758634346,0.023518533270632025,0.09788563763633988,0.10822232358589906,0.1508904037946144,-2.2235676160509095
2012Q3,2012Q3,2012-11-02 18:06:12,2012-11-05,0,0,27,0,-13.5,0.8753610233241498,-0.6360230028964725,0.8319071300857377,0.8064164875576995,0.1680928699142623,0.19358351244230054,0.9113387772664489,0.08866122273355115,0.09581509832911328,-0.8469075740848949,-0.9822524027419387,0.028941289439995577,1.7143608443947147,-0.09360740727787076,2.5290844714213456,1.5174506828528074,10.116337885685383,6.575619625695499,1.5174506828528074,42523,60.48790896159317,0.0,0.0,0.0,0.0,0.010200659398553,-0.004202651745529695,-0.024534293707751842,-0.0063153130735823515,-0.026603819880057444,0.12493027359807257,0.12247692636354163,0.1275561649939521,-2.099832622954602
2012Q4,2012Q4,2013-02-06 18:49:42,2013-02-07,0,0,28,0,-12.5,0.8601995487645013,-0.9984085223445578,0.8365930099565286,0.8133811716331973,0.16340699004347137,0.18661882836680266,0.8829065150694297,0.11709348493057026,0.12350558176279924,-0.25409788185196325,-0.8511877755076034,-0.6365062761517866,0.8363167312758358,-0.7529004563356811,4.862236628849271,1.0804970286331712,10.804970286331713,6.482982171799027,1.0804970286331712,45937,61.82637954239569,0.0,0.0,0.0,0.0,0.0137559687548636,0.00429549217897951,-0.026908513806809586,-0.0014838730130367628,-0.03250831098577578,0.15738787115020972,0.24121505618487868,0.27129268795940065,-1.4220663940835856
2013Q1,2013Q1,2013-05-09 18:43:08,2013-05-10,0,0,29,0,-11.5,0.8744965414948515,-0.6566856169140743,0.8611601099421937,0.8477701323704304,0.13883989005780628,0.15222986762956958,0.8879412846464093,0.11205871535359069,0.11700442589588034,-0.20012017774593008,-0.6492610512115338,-0.6365062761517866,1.0697166687510333,-0.6039630383820791,3.0075187969924815,0.5012531328320802,12.030075187969926,5.513784461152882,1.5037593984962407,42714,60.33050847457627,0.0,0.0,0.0,0.0,0.0129470744980518,-0.003962475342761063,-0.013346394651209126,0.0011765199221138722,-0.008255815149493917,0.15175996739071992,0.19483088162056172,0.16307252858357424,-1.6356233704585554
2013Q2,2013Q2,2013-08-02 17:29:20,2013-08-05,0,0,30,0,-10.5,0.8955490070777832,-0.15349520189743968,0.740039566489372,0.7410573293719445,0.25996043351062803,0.25894267062805554,0.8940987303145547,0.10590126968544533,0.11183262530080662,0.696654170002789,-0.6914021924635714,-0.007338491754391399,1.4697127784406183,0.05242585849102449,3.825920612147298,0.0,8.130081300813009,4.782400765184122,1.4347202295552368,43996,59.940054495912804,0.0,0.0,0.0,0.0,0.0199890605013891,0.006720715050372306,-0.0006790064121555694,0.020637548876121903,0.013135534203161825,0.13834809325314243,0.1984738458709332,0.18594527141924222,-1.6170979463724586
2013Q3,2013Q3,2013-11-05 16:12:14,2013-11-06,0,0,31,0,-9.5,0.8961712117054492,-0.13862343290737975,0.9194529319388721,0.9216886885970323,0.08054706806112788,0.07831131140296765,0.908950148251908,0.09104985174809199,0.0940579836796741,1.1036248343071988,-0.31375758613814864,-0.088572149881502,-0.04102154798087208,-0.15003123323338521,3.331945022907122,0.0,8.329862557267806,4.997917534360684,1.249479383590171,44994,60.475806451612904,0.0,0.0,0.0,0.0,0.0103044322067636,-0.0055303267209615425,-0.016009310119784126,-0.01812969293585065,-0.028475913563772215,0.12675204502186468,0.1910670804053653,0.2560170874735565,-1.6551307062831944
2013Q4,2013Q4,2014-02-08 18:52:32,2014-02-10,1,1,32,0,-8.5,0.895000303822086,-0.1666101607067829,0.8148961838353982,0.8133995046862925,0.1851038161646018,0.18660049531370748,0.9171829404754238,0.08281705952457619,0.08568826433462573,0.47368120446004786,0.07199813037975628,-0.6365062761517866,3.7290444667092544,-0.6775835538923692,2.207505518763797,0.0,7.72626931567329,2.9433406916850626,0.7358351729212657,48559,61.311868686868685,0.0,0.0,0.0,0.0,0.0106129596181172,0.007950487181228594,0.005300912797779445,0.03303031028938963,0.03031480919853391,0.20210961095653648,0.15661592504466668,0.21146202737857306,-1.853958808101087
2014Q1,2014Q1,2014-05-06 18:55:09,2014-05-07,0,0,33,0,-7.5,0.8827286229298474,-0.4599246029887156,0.6892049527599684,0.701764030549321,0.3107950472400316,0.298235969450679,0.9112561571809507,0.08874384281904935,0.09155351552152347,-1.9527917325346675,-0.6193602400465925,-0.6365062761517866,0.6307161768166203,-0.5509165166077905,4.318322023442319,0.0,2.4676125848241828,6.169031462060457,0.6169031462060457,43555,56.860313315926895,0.0,0.0,0.0,0.0,0.0101970597727227,-0.0008515352900552164,0.019996107267245655,-0.010119926130843337,0.010534327649759367,0.21019965532568646,0.16697655124730143,0.16039085239671239,-1.7899018881168323
2014Q2,2014Q2,2014-08-01 20:02:13,2014-08-04,0,0,34,0,-6.5,0.8993936693865837,-0.06160110924861332,0.7601456621747121,0.7763979638886673,0.23985433782528787,0.22360203611133267,0.9070490113720852,0.09295098862791484,0.09180912362707372,-0.6933480696644009,-0.610015552412674,-0.184724051847201,0.687892555619559,-0.07756876094638243,3.0906593406593403,0.0,7.554945054945055,3.434065934065934,1.3736263736263736,43561,60.33379501385041,0.0,0.0,0.0,0.0,0.0097399898177629,-0.002638048172687424,-0.02027386534883524,0.01715075371275554,-0.00083497824763612,0.2311883556781356,0.20242222872694116,0.16443352157763003,-1.5973995218732362
2014Q3,2014Q3,2014-11-06 17:23:57,2014-11-07,0,0,35,0,-5.5,0.8997427607462747,-0.05325722071595447,0.954315993115321,0.9440036026106823,0.045684006884678996,0.05599639738931772,0.9182123806121449,0.08178761938785506,0.07864307726215303,-0.2138795326810764,-0.5326297988473855,0.2664380184089226,-0.44400164110163837,0.28689590005291254,3.431708991077557,0.0,7.549759780370625,3.431708991077557,1.3726835964310227,46919,61.98018494055482,0.0,0.0,0.0,0.0,0.008694726804049,0.025408917839956358,0.03683427831951147,0.02380742414308945,0.03521494038267936,0.2137182150067376,0.1922017293402383,0.1782296292012193,-1.6492097848785237
2014Q4,2014Q4,2015-02-10 17:47:18,2015-02-11,0,0,36,0,-4.5,0.8801444858317796,-0.5216899583915933,0.8648940491942954,0.8652438202030527,0.13510595080570464,0.13475617979694732,0.9066326304839777,0.09336736951602231,0.09254844910636129,-0.10099279136821608,-1.0566694146241131,-0.19928798529935945,-0.036693902241416616,-0.27651157089506007,2.326354270521768,0.0,7.643735460285809,3.9880358923230306,0.6646726487205051,49482,62.7148288973384,0.0,0.0,0.0,0.0,0.02494664230949,0.0025479569171060756,0.01903221898801566,0.010546404797497244,0.027162180288898385,0.04448133216756809,0.12825574926801905,0.20657721507618226,-2.0537289673354913
2015Q1,2015Q1,2015-05-08 17:51:52,2015-05-11,1,1,37,0,-3.5,0.8678908734389421,-0.8145725322219899,0.9534062949468985,0.9455479749339171,0.04659370505310145,0.05445202506608293,0.9171629718606557,0.08283702813934435,0.08359217052778434,-0.3827672454178175,-0.46140203921463974,-0.1989971849728863,0.06609122012891946,-0.17663889787970447,2.327901563019621,0.3325573661456601,6.983704689058863,3.9906883937479214,1.3302294645826405,47535,60.4002541296061,0.0,0.0,0.0,0.0,0.0185980657077684,0.012128474978957637,0.002184400404900755,0.041465609454537145,0.031233300076079162,0.2582800659998943,0.26878766368543966,0.28309055900473434,-1.313833565413688
2015Q2,2015Q2,2015-08-07 18:19:14,2015-08-10,0,0,38,0,-2.5,0.8925746718758593,-0.22458696826366023,0.9307674987377297,0.9272095133728684,0.06923250126227032,0.07279048662713161,0.9170018757535714,0.0829981242464286,0.08492650437905314,0.053632347668932434,0.027429343521738144,-0.18856966151952467,-0.46506896426646516,-0.1612364763644648,3.0643513789581203,0.0,6.809669731018046,3.745318352059925,1.361933946203609,47058,60.25352112676056,0.0,0.0,0.0,0.0,0.0288247379828155,-0.004332619636100099,-0.002179530967482024,0.04088207026205892,0.04313293378842031,0.4080604231070388,0.3278135211524616,0.6100111193734836,-1.1153103653459653
2015Q3,2015Q3,2015-11-06 19:15:23,2015-11-09,0,0,39,0,-1.5,0.8943891043459311,-0.1812188875018834,0.8575224348174594,0.8554257769842291,0.14247756518254062,0.14457422301577094,0.9147301808709246,0.08526981912907539,0.08374284002403565,-0.0868680428981169,-0.3148792761346523,-0.14943117908590234,-0.6913097660172866,-0.11968976516919082,2.59163272861903,0.0,8.515364679748242,4.072565716401333,2.59163272861903,47710,61.4819587628866,0.0,0.0,0.0,0.0,0.018277545357835,-0.0018532140908849026,-0.011725738896534277,0.010508850432359162,0.0005140542430037698,0.14683015901175464,0.1484712410483013,0.14687358551988455,-1.90736400246888
2015Q4,2015Q4,2016-02-06 14:10:10,2016-02-15,0,0,40,0,-0.5,0.8840380485432208,-0.42862706136675327,0.8426968851453086,0.844872016777888,0.1573031148546914,0.15512798322211196,0.904431504360001,0.09556849563999903,0.09053098201776077,-0.8273637963593584,-0.8552304917704603,-0.6365062761517866,-0.2672824177808467,-0.611284862021997,3.173483779971791,0.0,8.462623413258111,3.8787023977433006,1.0578279266572639,55006,61.874015748031496,0.0,0.0,0.0,0.0,0.0251584065410635,0.030653879058895273,0.03630900527266556,0.024713635147441293,0.030336167655659718,0.2634948020012378,0.23521481816854975,0.39050319554093466,-1.4472560625249309
