event_id,report_period,bond_event_date,equity_event_date,market_type,relative_day,calendar_date,tone,guidance_tone,macro_tone,tone_change,guidance_tone_change,macro_tone_change,unexpected_tone,novelty,action_nearby,publication_datetime,yield_1y,yield_5y,yield_10y,spread_10y_1y,yield_change_1y_bp,yield_change_5y_bp,yield_change_10y_bp,index_return,cumulative_return,absolute_return,volatility
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,-5,2006-08-03,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.21,2.7905,3.24,1.0300000000000002,,,,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,-4,2006-08-04,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.207,2.84,3.25,1.043,-0.30000000000001137,4.9499999999999655,0.9999999999999787,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,-3,2006-08-07,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.207,2.84,3.25,1.043,0.0,0.0,0.0,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,-2,2006-08-08,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.207,2.81,3.25,1.043,0.0,-2.9999999999999805,0.0,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,-1,2006-08-09,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.195,2.815,3.26,1.065,-1.200000000000001,0.49999999999998934,0.9999999999999787,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,0,2006-08-10,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.195,2.81,3.26,1.065,0.0,-0.49999999999998934,0.0,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,1,2006-08-11,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.184,2.805,3.255,1.0709999999999995,-1.0999999999999677,-0.49999999999998934,-0.49999999999998934,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,2,2006-08-14,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.165,2.775,3.245,1.08,-1.9000000000000128,-3.000000000000025,-0.9999999999999787,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,3,2006-08-15,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.152,2.765,3.245,1.093,-1.29999999999999,-0.9999999999999787,0.0,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,4,2006-08-16,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.102,2.753,3.24,1.1380000000000003,-5.000000000000027,-1.200000000000001,-0.49999999999998934,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,bond,5,2006-08-17,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,2.09,2.75,3.24,1.1500000000000004,-1.200000000000001,-0.30000000000001137,0.0,,,,
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,-5,2006-08-03,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,-0.0026225640896941,0.0,0.0026225640896941,0.0160628413435685
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,-4,2006-08-04,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,-0.0234606964923758,-0.02346069649237581,0.0234606964923758,0.0165677575035787
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,-3,2006-08-07,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,-0.0143376159908783,-0.03746194202606801,0.0143376159908783,0.0165663008930293
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,-2,2006-08-08,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,0.0231059176441177,-0.015221616929193216,0.0231059176441177,0.017724857211915
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,-1,2006-08-09,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,-0.0008687417457556,-0.016077135020884592,0.0008687417457556,0.0177020045643965
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,0,2006-08-10,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,0.0161232576092984,-0.00021309320114737407,0.0161232576092984,0.0147963477259213
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,1,2006-08-11,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,0.0032883120601066,0.0030745181420159806,0.0032883120601066,0.0146450656148055
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,2,2006-08-14,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,-0.0234648266693006,-0.020462451562578532,0.0234648266693006,0.0149291965803332
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,3,2006-08-15,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,0.016168949548093,-0.004624358361431158,0.016168949548093,0.015607552597355
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,4,2006-08-16,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,0.013985715673813,0.009296682351165098,0.013985715673813,0.0151244159158451
2006Q2,2006Q2,2006-08-10,2006-08-10,equity,5,2006-08-17,-0.9130434782608696,0.0,-0.875,0.0,0.0,-0.875,,1.0,0,2006-08-10 00:01:00,,,,,,,,-0.0093022023782163,-9.199964772776958e-05,0.0093022023782163,0.0150776739386231
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,-5,2006-11-08,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.0465,2.5347,2.9781,0.9316,,,,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,-4,2006-11-09,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.0509,2.5223,2.972,0.9211,0.43999999999999595,-1.2399999999999967,-0.6099999999999994,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,-3,2006-11-10,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.0528,2.5142,2.9595,0.9066999999999998,0.19000000000000128,-0.8099999999999774,-1.2500000000000178,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,-2,2006-11-13,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.0563,2.5182,2.9494,0.8931,0.34999999999998366,0.40000000000000036,-1.0099999999999998,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,-1,2006-11-14,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.0527,2.5188,2.9682,0.9154999999999998,-0.35999999999996035,0.05999999999999339,1.880000000000015,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,0,2006-11-15,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.0489,2.5193,2.9688,0.9198999999999996,-0.38000000000000256,0.04999999999997229,0.05999999999999339,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,1,2006-11-16,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.0463,2.5193,2.9725,0.9262,-0.2600000000000158,0.0,0.37000000000002586,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,2,2006-11-17,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.0455,2.5194,2.9632,0.9177,-0.07999999999999119,0.010000000000021103,-0.9300000000000086,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,3,2006-11-20,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.0737,2.5508,2.9806,0.9068999999999998,2.8200000000000003,3.1400000000000095,1.739999999999986,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,4,2006-11-21,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.1275,2.551,2.9785,0.851,5.379999999999985,0.019999999999997797,-0.20999999999999908,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,bond,5,2006-11-22,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,2.13,2.5965,3.0518,0.9218000000000002,0.24999999999999467,4.549999999999965,7.330000000000014,,,,
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,-5,2006-11-08,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,-0.0118270250589669,0.0,0.0118270250589669,0.0106312138764875
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,-4,2006-11-09,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,0.0177155775734845,0.01771557757348452,0.0177155775734845,0.01096212344197
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,-3,2006-11-10,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,-0.0135448352937009,0.003930787699417904,0.0135448352937009,0.0115988556101374
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,-2,2006-11-13,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,-0.0188044109883767,-0.014947539436366841,0.0188044109883767,0.0123159170178303
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,-1,2006-11-14,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,0.0121949153633438,-0.0029349080513397796,0.0121949153633438,0.0124588853093715
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,0,2006-11-15,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,0.02743784878054,0.024422413165902768,0.02743784878054,0.0133101650129434
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,1,2006-11-16,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,-0.0009604094967167,0.023438548151648808,0.0009604094967167,0.0133376817605692
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,2,2006-11-17,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,0.0187805552511988,0.0426592923514173,0.0187805552511988,0.013759881206379
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,3,2006-11-20,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,0.0198926562207921,0.06340055520957844,0.0198926562207921,0.0127345501495005
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,4,2006-11-21,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,0.0119831178075244,0.07614340933924191,0.0119831178075244,0.012253623503963
2006Q3,2006Q3,2006-11-15,2006-11-15,equity,5,2006-11-22,-0.4423076923076922,-0.5,0.0,-0.5,-0.5,0.875,-0.5,0.7948856469508125,0,2006-11-14 17:01:00,,,,,,,,0.0073059434367768,0.0840056522177346,0.0073059434367768,0.0122559072751207
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,-5,2007-02-05,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.12,2.7065,3.0765,0.9564999999999996,,,,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,-4,2007-02-06,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.13,2.7199,3.0705,0.9405,0.9999999999999787,1.3399999999999856,-0.5999999999999783,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,-3,2007-02-07,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.12,2.7204,3.0704,0.9503999999999996,-0.9999999999999787,0.0500000000000167,-0.010000000000021103,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,-2,2007-02-08,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.12,2.7196,3.0814,0.9613999999999998,0.0,-0.0800000000000356,1.100000000000012,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,-1,2007-02-09,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.12,2.72,3.1171,0.9971,0.0,0.040000000000040004,3.5700000000000287,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,0,2007-02-12,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.14,2.7204,3.1355,0.9954999999999998,2.0000000000000018,0.039999999999995595,1.839999999999975,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,1,2007-02-13,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.113,2.7294,3.1367,1.0236999999999998,-2.7000000000000135,0.8999999999999897,0.11999999999998678,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,2,2007-02-14,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.14,2.7325,3.137,0.997,2.7000000000000135,0.30999999999998806,0.0300000000000189,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,3,2007-02-15,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.15,2.7563,3.1365,0.9865,0.9999999999999787,2.3800000000000043,-0.0500000000000167,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,4,2007-02-16,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.16,2.7543,3.1361,0.9760999999999996,1.000000000000023,-0.19999999999997797,-0.039999999999995595,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,bond,5,2007-02-17,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,2.16,2.755,3.11,0.9499999999999996,0.0,0.06999999999997009,-2.610000000000001,,,,
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,-5,2007-02-05,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,-0.0114038145293979,0.0,0.0114038145293979,0.0303957426189156
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,-4,2007-02-06,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,0.0194748914625735,0.01947489146257353,0.0194748914625735,0.029897911925699
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,-3,2007-02-07,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,0.0232064213053313,0.04313325530406087,0.0232064213053313,0.0298153589584063
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,-2,2007-02-08,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,0.0172226449043733,0.06109876894810595,0.0172226449043733,0.0297969462446101
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,-1,2007-02-09,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,-0.0055405270303962,0.05521972253682872,0.0055405270303962,0.0290475699345659
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,0,2007-02-12,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,0.0367701257068009,0.09402028438280352,0.0367701257068009,0.0279144541399137
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,1,2007-02-13,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,0.0149827471883712,0.11041171372266101,0.0149827471883712,0.0274356044771859
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,2,2007-02-14,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,0.0260517792938321,0.13933991461384987,0.0260517792938321,0.0273071715902761
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,3,2007-02-15,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,0.0310174555286013,0.1746793397473454,0.0310174555286013,0.0278578959392811
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,4,2007-02-16,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,0.0030360113211522,0.1782456795215419,0.0030360113211522,0.0271518877337332
2006Q4,2006Q4,2007-02-12,2007-02-12,equity,5,2007-02-26,0.6376811594202899,0.0,0.8571428571428571,0.5,0.5,0.8571428571428571,0.1666666666666666,1.0,0,2007-02-09 17:45:00,,,,,,,,0.0115592316759036,0.19186529430226384,0.0115592316759036,0.0260110870138989
2007Q1,2007Q1,2007-05-11,2007-05-11,bond,-5,2007-04-29,-0.25,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.8571428571428571,0.0535714285714285,1.0,0,2007-05-10 19:40:00,2.2526,3.1308,3.58,1.3274,,,,,,,
2007Q1,2007Q1,2007-05-11,2007-05-11,bond,-4,2007-04-30,-0.25,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.8571428571428571,0.0535714285714285,1.0,0,2007-05-10 19:40:00,2.2879,3.1362,3.5916,1.3037,3.5299999999999887,0.5400000000000293,1.1600000000000055,,,,
2007Q1,2007Q1,2007-05-11,2007-05-11,bond,-3,2007-05-08,-0.25,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.8571428571428571,0.0535714285714285,1.0,0,2007-05-10 19:40:00,2.2918,3.1576,3.5933,1.3015000000000003,0.38999999999997925,2.1399999999999864,0.17000000000000348,,,,
2007Q1,2007Q1,2007-05-11,2007-05-11,bond,-2,2007-05-09,-0.25,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.8571428571428571,0.0535714285714285,1.0,0,2007-05-10 19:40:00,2.3022,3.1578,3.5906,1.2883999999999998,1.0400000000000187,0.019999999999997797,-0.2700000000000369,,,,
2007Q1,2007Q1,2007-05-11,2007-05-11,bond,-1,2007-05-10,-0.25,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.8571428571428571,0.0535714285714285,1.0,0,2007-05-10 19:40:00,2.3012,3.1797,3.63,1.3287999999999998,-0.09999999999998899,2.190000000000003,3.94000000000001,,,,
2007Q1,2007Q1,2007-05-11,2007-05-11,bond,0,2007-05-11,-0.25,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.8571428571428571,0.0535714285714285,1.0,0,2007-05-10 19:40:00,2.32,3.207,3.68,1.3600000000000003,1.8799999999999706,2.729999999999988,5.000000000000027,,,,
2007Q1,2007Q1,2007-05-11,2007-05-11,bond,1,2007-05-14,-0.25,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.8571428571428571,0.0535714285714285,1.0,0,2007-05-10 19:40:00,2.32,3.224,3.7,1.3800000000000003,0.0,1.7000000000000348,2.0000000000000018,,,,
2007Q1,2007Q1,2007-05-11,2007-05-11,bond,2,2007-05-15,-0.25,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.8571428571428571,0.0535714285714285,1.0,0,2007-05-10 19:40:00,2.33,3.2528,3.7992,1.4691999999999998,1.000000000000023,2.8799999999999937,9.919999999999973,,,,
2007Q1,2007Q1,2007-05-11,2007-05-11,bond,3,2007-05-16,-0.25,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.8571428571428571,0.0535714285714285,1.0,0,2007-05-10 19:40:00,2.3083,3.2456,3.83,1.5217,-2.1700000000000053,-0.7200000000000095,3.080000000000016,,,,
