report_id,report_period,section,found,raw_positive_count,raw_negative_count,raw_dovish_count,raw_hawkish_count,normalized_sentiment,normalized_policy_stance,effective_chars,sentence_count,attention_growth,attention_inflation,attention_risk,attention_exchange_rate,attention_financial_stability,z_sentiment,z_policy_stance
2008Q2,2008Q2,guidance,True,116.45,17.0,0.0,0.0,69.7405329593268,0.0,1426,33,4.908835904628331,0.7012622720897616,0.7012622720897616,2.1037868162692845,0.0,-0.6005652649845422,-0.6365062761517866
2008Q2,2008Q2,macro,True,548.84,307.97999999999996,0.0,4.0,17.540052432274983,-0.29129041654529564,13732,260,8.447422079813574,1.5292746868628022,1.966210311680746,0.6554034372269152,0.0,-0.7376773235165667,-1.2127905304373998
2008Q3,2008Q3,guidance,True,64.6,8.15,3.1,0.0,63.713318284424375,3.4988713318284423,886,18,7.900677200902935,0.0,1.128668171557562,0.0,0.0,-1.4211799993966352,3.9665732895845056
2008Q3,2008Q3,macro,True,580.23,380.09,7.0,4.0,12.918925897237285,0.19364833462432224,15492,304,7.875032274722438,0.4518461141234186,1.9364833462432223,0.19364833462432224,0.19364833462432224,-1.112182700324971,-0.34463210059237387
2008Q4,2008Q4,guidance,True,124.80000000000001,10.0,4.1,0.0,77.6725304465494,2.774018944519621,1478,34,6.7658998646820026,0.6765899864682003,2.0297699594046006,8.119079837618402,0.0,0.47938863784204705,3.012964855389017
2008Q4,2008Q4,macro,True,566.2139999999999,407.8840000000001,17.7,4.2,10.277831872768571,0.8763388510223953,15405,278,7.27036676403765,0.6491398896462187,2.207075624797144,0.06491398896462187,0.06491398896462187,-1.326222265206094,0.8775501344976346
2009Q1,2009Q1,guidance,True,102.25,10.350000000000001,-2.1,0.0,78.54700854700855,-1.794871794871795,1170,20,0.8547008547008547,0.0,4.273504273504274,7.6923076923076925,0.0,0.5984502032356986,-2.9978213685170876
2009Q1,2009Q1,macro,True,355.58000000000004,295.58000000000004,12.6,0.0,4.819277108433735,1.0120481927710843,12450,250,5.542168674698795,2.329317269076305,2.0883534136546187,0.321285140562249,0.0,-1.7685945078501382,1.1205028966014712
2009Q2,2009Q2,guidance,True,105.04999999999998,12.0,2.2,0.0,85.52389705882352,2.022058823529412,1088,23,4.595588235294118,0.0,6.4338235294117645,9.191176470588236,0.9191176470588235,1.5483645205382457,2.0236937622534503
2009Q2,2009Q2,macro,True,340.5,276.9699999999999,13.0,1.0,6.316365082521385,1.1930801352157487,10058,175,3.579240405647246,0.8948101014118115,3.082123682640684,0.2982700338039372,4.076357128653808,-1.6472674912449865,1.4445941483842832
2009Q3,2009Q3,guidance,True,129.98,11.0,2.1,0.0,96.81041497152155,1.708706265256306,1229,25,5.695687550854353,0.8136696501220504,4.882017900732302,4.882017900732302,0.8136696501220504,3.0850416423824196,1.6114503211365798
2009Q3,2009Q3,macro,True,479.21000000000004,255.80000000000004,4.0,1.0,17.509992946155656,0.23512814483893724,12759,236,7.602476683125637,1.0188886276353946,2.8215377380672466,0.07837604827964574,1.7242730621522062,-0.740113404651855,-0.27037314145715274
2009Q4,2009Q4,guidance,True,117.1,7.0,2.1,0.0,78.64285714285714,1.5,1400,27,5.714285714285714,0.7142857142857143,2.142857142857143,5.0,1.4285714285714286,0.6115001399425473,1.3368784796106434
2009Q4,2009Q4,macro,True,622.6000000000003,351.70000000000005,8.7,1.0,17.193450114242204,0.4887027164254886,15756,330,6.156384869256157,1.0154861640010155,1.5232292460015233,0.38080731150038083,0.06346788525006347,-0.7657666715864251,0.1835870780267421
2010Q1,2010Q1,guidance,True,119.19999999999999,13.0,2.1,0.0,81.00686498855835,1.6018306636155608,1311,21,4.576659038901602,0.7627765064836003,3.8138825324180012,7.6277650648360025,1.5255530129672006,0.9333635171549423,1.4708458657760566
2010Q1,2010Q1,macro,True,604.0800000000002,320.8999999999999,6.3,1.0,16.443876662214752,0.3077637767841589,17221,331,6.61982463271587,1.6839904767435108,1.8581963881307704,0.5226177341617791,0.17420591138725974,-0.8265136097991497,-0.1403376760952425
2010Q2,2010Q2,guidance,True,133.65999999999997,15.0,2.1,0.0,83.79943502824857,1.4830508474576272,1416,25,4.237288135593221,1.4124293785310735,3.5310734463276834,9.887005649717516,1.4124293785310735,1.31357630947342,1.3145803467771697
2010Q2,2010Q2,macro,True,590.7099999999999,239.8,6.0,5.0,21.858103899339724,0.06228977201943441,16054,317,7.225613554254391,1.058926124330385,1.681823844524729,0.4360284041360409,0.0,-0.387733759000437,-0.5797959087696068
2010Q3,2010Q3,guidance,True,147.15999999999997,14.0,2.1,0.0,84.54603174603173,1.3333333333333333,1575,29,3.8095238095238093,1.2698412698412698,2.5396825396825395,8.88888888888889,1.2698412698412698,1.415226623975697,1.1176135067481512
2010Q3,2010Q3,macro,True,474.0,211.65,9.0,7.15,21.61572052401747,0.1524264645299497,12137,255,7.250556150613825,0.9887122023564308,1.8126390376534562,0.3295707341188102,1.2358902529455382,-0.40737699460952503,-0.418429284113162
2010Q4,2010Q4,guidance,True,29.04,1.0,0.0,0.0,77.4585635359116,0.0,362,3,0.0,2.7624309392265194,0.0,0.0,0.0,0.45025670725441397,-0.6365062761517866
2010Q4,2010Q4,macro,True,441.4,206.20000000000002,27.45,2.0,20.85846044696701,2.257006030507272,11276,219,7.272082298687478,3.1926214969847466,1.5963107484923733,0.6207875133025896,0.5321035828307911,-0.46874687235415824,3.349280528880783
2011Q1,2011Q1,guidance,True,135.29999999999998,11.0,0.0,0.0,73.46335697399526,0.0,1692,35,4.7281323877068555,1.7730496453900708,3.5460992907801416,5.319148936170213,1.1820330969267139,-0.09369693444684167,-0.6365062761517866
2011Q1,2011Q1,macro,True,562.9599999999999,337.25,11.399999999999999,9.0,11.35362173038229,0.12072434607645868,19880,315,5.28169014084507,1.9617706237424546,1.9114688128772634,0.653923541247485,0.15090543259557343,-1.2390380942171473,-0.4751837944775382
2011Q2,2011Q2,guidance,True,126.54999999999998,6.0,0.0,0.0,80.36666666666666,0.0,1500,28,3.3333333333333335,2.0,4.0,8.0,2.0,0.8461995111875058,-0.6365062761517866
2011Q2,2011Q2,macro,True,571.5,285.34999999999997,1.0,6.15,16.7026616857343,-0.30060705113238384,17132,316,6.770954938127481,1.575998132150362,2.6850338547746904,0.5837030119075415,0.17511090357226244,-0.8055411516743325,-1.2294695746157793
2011Q3,2011Q3,guidance,True,128.55,7.0,0.0,0.0,79.44444444444446,0.0,1530,23,1.9607843137254901,1.3071895424836601,3.9215686274509802,7.8431372549019605,3.2679738562091503,0.7206375087074706,-0.6365062761517866
2011Q3,2011Q3,macro,True,555.54,302.3,5.0,5.15,14.957179138857715,-0.008859488512196584,16931,323,6.851337782765342,1.358454905203473,2.3034670131711064,0.4725060539838167,0.3543795404878625,-0.9469985634059018,-0.7071704074228821
2011Q4,2011Q4,guidance,True,125.6,10.0,0.0,0.0,73.77153797064453,0.0,1567,29,2.5526483726866624,1.2763241863433312,8.934269304403319,7.657945118059987,2.5526483726866624,-0.051737608231156654,-0.6365062761517866
2011Q4,2011Q4,macro,True,409.84999999999997,252.14999999999998,11.0,6.0,10.651087397001215,0.33770093205457247,14806,264,7.96974199648791,1.4858841010401187,2.296366337971093,0.27016074564365794,0.06754018641091449,-1.2959728877677796,-0.08674287953401998
2012Q1,2012Q1,guidance,True,147.6,12.0,0.0,0.0,72.28144989339019,0.0,1876,35,2.6652452025586353,1.0660980810234542,8.528784648187633,6.3965884861407245,1.5991471215351811,-0.25461543782936885,-0.6365062761517866
2012Q1,2012Q1,macro,True,423.1,210.10000000000002,4.0,0.0,15.390173410404623,0.28901734104046245,13840,276,7.08092485549133,1.2283236994219653,2.3843930635838153,0.28901734104046245,0.14450867052023122,-0.9119078378886373,-0.1738983601634573
2012Q2,2012Q2,guidance,True,169.5,21.0,1.0,0.0,76.70454545454545,0.5165289256198348,1936,36,5.1652892561983474,1.0330578512396695,9.814049586776859,6.714876033057852,1.5495867768595042,0.34759596245653457,0.04303392900056538
2012Q2,2012Q2,macro,True,457.09999999999997,331.69999999999993,7.0,4.0,8.472400513478823,0.20268900749949328,14801,291,7.702182284980744,1.0810080399972974,2.162016079994595,0.4729410174988177,0.06756300249983109,-1.472538049114184,-0.32844709506513825
2012Q3,2012Q3,guidance,True,159.29999999999998,25.0,1.0,0.0,67.93120890237734,0.5058168942842691,1977,37,2.5290844714213456,1.5174506828528074,10.116337885685383,6.575619625695499,1.5174506828528074,-0.8469075740848949,0.028941289439995577
2012Q3,2012Q3,macro,True,408.20000000000005,224.47999999999993,18.0,1.0,14.522172160303542,1.3437672911232312,12651,243,7.746423207651569,1.185677021579322,2.371354043158644,0.4742708086317287,0.07904513477195478,-0.9822524027419387,1.7143608443947147
2012Q4,2012Q4,guidance,True,160.8,27.0,1.0,1.0,72.28525121555916,0.0,1851,29,4.862236628849271,1.0804970286331712,10.804970286331713,6.482982171799027,1.0804970286331712,-0.25409788185196325,-0.6365062761517866
2012Q4,2012Q4,macro,True,529.95,272.72,14.599999999999998,1.0,16.139415234031876,0.853306562931359,15938,295,6.650771740494416,1.1921194629188105,2.1960095369557036,0.627431296273058,0.06274312962730581,-0.8511877755076034,0.8363167312758358
2013Q1,2013Q1,guidance,True,175.0,30.0,1.0,1.0,72.68170426065163,0.0,1995,40,3.0075187969924815,0.5012531328320802,12.030075187969926,5.513784461152882,1.5037593984962407,-0.20012017774593008,-0.6365062761517866
2013Q1,2013Q1,macro,True,425.70000000000005,175.69000000000003,13.2,0.0,18.631045532453985,0.9836798569192935,13419,241,6.40882331023176,3.0553692525523513,1.4159028243535285,0.29808480512705865,0.0,-0.6492610512115338,1.0697166687510333
2013Q2,2013Q2,guidance,True,188.75,23.0,1.0,0.0,79.26829268292683,0.47824007651841227,2091,40,3.825920612147298,0.0,8.130081300813009,4.782400765184122,1.4347202295552368,0.696654170002789,-0.007338491754391399
2013Q2,2013Q2,macro,True,473.90999999999997,226.34999999999997,16.5,0.0,18.111054210256786,1.2071109810520153,13669,257,8.70583071182969,1.2436901016899553,1.9021142731728728,0.6584241714829175,0.07315824127587973,-0.6914021924635714,1.4697127784406183
2013Q3,2013Q3,guidance,True,222.5,25.0,1.0,0.0,82.25739275301957,0.41649312786339027,2401,44,3.331945022907122,0.0,8.329862557267806,4.997917534360684,1.249479383590171,1.1036248343071988,-0.088572149881502
2013Q3,2013Q3,macro,True,659.28,283.15,8.0,2.0,22.770916575856642,0.3632401017072285,16518,317,9.928562779997579,0.6659401864632523,1.8162005085361426,0.726480203414457,0.06054001695120475,-0.31375758613814864,-0.04102154798087208
2013Q4,2013Q4,guidance,True,244.0,33.0,1.0,1.0,77.63061074319353,0.0,2718,49,2.207505518763797,0.0,7.72626931567329,2.9433406916850626,0.7358351729212657,0.47368120446004786,-0.6365062761517866
2013Q4,2013Q4,macro,True,65.85,32.4,3.0,0.0,27.53086419753086,2.4691358024691357,1215,31,6.584362139917696,1.646090534979424,4.11522633744856,0.0,0.0,0.07199813037975628,3.7290444667092544
2014Q1,2014Q1,guidance,True,110.94999999999999,14.0,1.0,1.0,59.80876002467612,0.0,1621,29,4.318322023442319,0.0,2.4676125848241828,6.169031462060457,0.6169031462060457,-1.9527917325346675,-0.6365062761517866
2014Q1,2014Q1,macro,True,485.8999999999999,238.90000000000003,12.0,2.4,18.999999999999993,0.7384615384615384,13000,259,8.461538461538462,1.5384615384615385,2.0,0.5384615384615384,0.15384615384615385,-0.6193602400465925,0.6307161768166203
2014Q2,2014Q2,guidance,True,233.09999999999997,32.0,2.0,1.0,69.05906593406593,0.3434065934065934,2912,53,3.0906593406593403,0.0,7.554945054945055,3.434065934065934,1.3736263736263736,-0.6933480696644009,-0.184724051847201
2014Q2,2014Q2,macro,True,478.30000000000007,214.04999999999998,15.0,4.35,19.115306712962973,0.7703993055555556,13824,261,7.08912037037037,1.6637731481481481,1.880787037037037,0.5063657407407407,0.28935185185185186,-0.610015552412674,0.687892555619559
2014Q3,2014Q3,guidance,True,242.99999999999997,31.5,3.0,1.0,72.58064516129032,0.6863417982155113,2914,53,3.431708991077557,0.0,7.549759780370625,3.431708991077557,1.3726835964310227,-0.2138795326810764,0.2664380184089226
2014Q3,2014Q3,macro,True,501.42999999999995,232.64999999999998,9.0,7.15,20.070191158900833,0.138142174432497,13392,251,7.2431302270011955,1.4934289127837517,1.8667861409796893,0.7467144563918758,0.0,-0.5326297988473855,-0.44400164110163837
2014Q4,2014Q4,guidance,True,252.89,32.0,1.0,0.0,73.40977068793619,0.33233632436025257,3009,52,2.326354270521768,0.0,7.643735460285809,3.9880358923230306,0.6646726487205051,-0.10099279136821608,-0.19928798529935945
2014Q4,2014Q4,macro,True,447.6700000000001,261.65000000000003,7.0,2.0,13.603919847886504,0.3656574520988738,13674,245,6.874360099458827,1.3163668275559457,2.340207693432792,0.8775778850372971,0.07313149041977475,-1.0566694146241131,-0.036693902241416616
2015Q1,2015Q1,guidance,True,250.21999999999997,35.7,1.0,0.0,71.34020618556701,0.3325573661456601,3007,50,2.327901563019621,0.3325573661456601,6.983704689058863,3.9906883937479214,1.3302294645826405,-0.3827672454178175,-0.1989971849728863
2015Q1,2015Q1,macro,True,248.7,100.15,3.0,0.0,20.94909039627697,0.42307149908334507,7091,142,12.269073473417007,0.5640953321111268,1.410238330277817,0.0,0.0,-0.46140203921463974,0.06609122012891946
2015Q2,2015Q2,guidance,True,249.93999999999997,31.0,1.0,0.0,74.54545454545455,0.34048348655090227,2937,52,3.0643513789581203,0.0,6.809669731018046,3.745318352059925,1.361933946203609,0.053632347668932434,-0.18856966151952467
2015Q2,2015Q2,macro,True,312.15000000000003,98.65,1.0,0.0,26.98091747756856,0.12637432073802604,7913,168,11.373688866422343,0.5054972829521042,1.2637432073802604,0.0,0.0,0.027429343521738144,-0.46506896426646516
2015Q3,2015Q3,guidance,True,228.55999999999997,30.0,1.0,0.0,73.5135135135135,0.37023324694557574,2701,48,2.59163272861903,0.0,8.515364679748242,4.072565716401333,2.59163272861903,-0.0868680428981169,-0.14943117908590234
2015Q3,2015Q3,macro,True,336.99999999999994,128.75,1.0,1.0,22.757075729428472,0.0,9151,190,8.0865479182603,1.748442793137362,1.5298874439951917,0.0,0.0,-0.3148792761346523,-0.6913097660172866
2015Q4,2015Q4,guidance,True,236.05999999999997,43.0,1.0,1.0,68.07475317348377,0.0,2836,47,3.173483779971791,0.0,8.462623413258111,3.8787023977433006,1.0578279266572639,-0.8273637963593584,-0.6365062761517866
2015Q4,2015Q4,macro,True,281.84999999999997,145.98999999999998,2.0,0.0,16.089531027948837,0.23685457129322596,8444,178,8.289909995262908,0.4737091425864519,1.4211274277593557,0.11842728564661298,0.0,-0.8552304917704603,-0.2672824177808467
2016Q1,2016Q1,guidance,True,246.75999999999996,43.0,1.0,1.0,67.87475016655561,0.0,3002,49,3.6642238507661555,0.0,9.993337774816789,3.6642238507661555,1.665556295802798,-0.8545945195481962,-0.6365062761517866
2016Q1,2016Q1,macro,True,244.3,71.0,0.0,0.0,27.53415951700032,0.0,6294,139,11.439466158245947,0.6355258976803305,1.5888147442008262,0.0,0.0,0.07226518968883525,-0.6913097660172866
2016Q2,2016Q2,guidance,True,253.75999999999996,40.0,1.0,0.0,72.55940257976917,0.3394433129667345,2946,50,2.715546503733876,0.0,9.843856076035303,4.0733197556008145,2.0366598778004072,-0.21677174348381975,-0.18993810331575361
2016Q2,2016Q2,macro,True,55.45,50.65,4.0,0.0,2.2933588150979474,1.9111323459149545,2093,34,1.433349259436216,0.0,0.0,0.0,0.9555661729574773,-1.9733000001279521,2.730082425581851
2016Q3,2016Q3,guidance,True,243.95999999999998,37.25,2.0,0.0,73.64089775561096,0.7125044531528322,2807,49,3.562522265764161,0.0,12.112575703598147,4.275026718916993,1.7812611328820804,-0.06952447847649827,0.30085734135797704
2016Q3,2016Q3,macro,True,356.79999999999995,114.53,6.0,0.0,31.574351622572653,0.7819627264433728,7673,159,10.556496806985534,0.7819627264433728,2.0852339371823274,0.0,0.0,0.3996904734164023,0.7085938942883948
2016Q4,2016Q4,guidance,True,230.24,41.0,2.0,1.0,64.71956224350205,0.3419972640218878,2924,47,3.4199726402188784,0.0,9.917920656634747,3.761969904240766,3.4199726402188784,-1.2841783056174652,-0.18657815126295174
2016Q4,2016Q4,macro,True,250.60000000000002,71.4,4.0,1.0,30.992736077481844,0.5188516084399862,5782,121,10.549982704946386,2.4213075060532687,0.6918021445866482,0.0,0.0,0.3525551813571291,0.23756093491020355
2017Q1,2017Q1,guidance,True,237.22,38.0,3.0,5.0,66.36242504996669,-0.6662225183211192,3002,51,3.997335109926716,0.0,10.992671552298468,3.997335109926716,3.997335109926716,-1.0604999569407096,-1.512981850552155
2017Q1,2017Q1,macro,True,421.6,66.3,1.0,0.0,39.80506385839122,0.11203226529240422,8926,185,8.514452162222721,0.33609679587721264,2.4647098364328928,0.0,0.0,1.0667239259534536,-0.4907447352919617
2017Q2,2017Q2,guidance,True,259.41999999999996,44.0,2.0,2.0,65.61681388973498,0.0,3283,54,2.436795613767895,0.0,9.442583003350594,3.655193420651843,3.350593968930856,-1.1620160862360607,-0.6365062761517866
2017Q2,2017Q2,macro,True,475.49999999999994,155.10000000000002,1.0,4.0,24.800681167273,-0.23221611579843643,12919,228,7.198699589751529,1.3158913228578062,1.8577289263874914,0.46443223159687286,0.0,-0.14926138648268106,-1.1070331496199453
2017Q3,2017Q3,guidance,True,291.86,46.0,2.0,3.0,68.98428731762066,-0.28058361391694725,3564,54,3.6475869809203143,0.0,8.13692480359147,3.6475869809203143,3.0864197530864197,-0.7035292956176533,-1.005639227098743
2017Q3,2017Q3,macro,True,729.5500000000001,186.7,6.2,5.0,32.59381567096969,0.0720504353047133,16655,326,10.32722906034224,1.3209246472530771,1.861302912038427,0.30021014710297206,0.3602521765235665,0.48230988768536015,-0.56232194511635
2017Q4,2017Q4,guidance,True,249.7,37.0,2.0,4.0,67.26755218216319,-0.6325110689437066,3162,54,5.376344086021506,0.0,9.803921568627452,4.427577482605946,3.1625553447185326,-0.9372654777890884,-1.468631410354793
2017Q4,2017Q4,macro,True,599.9700000000001,178.00000000000003,13.2,8.15,27.58154127720767,0.3300869337865219,15299,308,7.712922413229623,4.052552454408785,2.1570037257337082,0.45754624485260476,0.39218249558794693,0.07610510271128934,-0.10037379017024071
2018Q1,2018Q1,guidance,True,187.11,28.0,2.0,3.0,67.16336006753905,-0.4221190375685943,2369,37,4.6433094132545385,0.0,9.70873786407767,5.487547488391726,4.221190375685944,-0.951451397667827,-1.1918417920551017
2018Q1,2018Q1,macro,True,310.73999999999995,51.400000000000006,3.0,0.0,39.923029556650235,0.46182266009852213,6496,138,11.853448275862068,0.3078817733990148,1.6933497536945814,0.1539408866995074,0.0,1.0762841030968386,0.13546523286860424
2018Q2,2018Q2,guidance,True,245.91000000000003,34.8,4.0,3.0,75.80251346499104,0.3590664272890485,2785,39,5.3859964093357275,0.0,10.053859964093357,5.026929982046679,2.5134649910233393,0.22478289183176994,-0.16412213353959512
2018Q2,2018Q2,macro,True,334.8,37.0,2.0,0.0,44.70129090363254,0.30021014710297206,6662,148,13.359351546082257,0.30021014710297206,2.1014710297208046,0.0,0.0,1.463524000700301,-0.15386051226338415
2018Q3,2018Q3,guidance,True,244.01000000000002,27.8,6.0,3.0,75.80995792426367,1.0518934081346423,2852,43,5.259467040673211,0.0,6.661991584852735,3.8569424964936885,2.805049088359046,0.2257964666417551,0.7473540013814742
2018Q3,2018Q3,macro,True,210.5,35.2,1.0,0.0,42.94463498285155,0.2449779519843214,4082,103,12.24889759921607,3.6746692797648213,1.224889759921607,0.0,0.0,1.321161076303678,-0.2527395885909639
2018Q4,2018Q4,guidance,True,27.1,1.0,0.0,0.0,86.13861386138615,0.0,303,4,9.900990099009901,0.0,6.600660066006601,0.0,0.0,1.632059177669692,-0.6365062761517866
2018Q4,2018Q4,macro,True,289.90000000000003,65.4,2.0,0.0,36.80327868852459,0.32786885245901637,6100,154,11.80327868852459,0.32786885245901637,1.8032786885245902,0.0,0.0,0.8234532261327201,-0.10434469576999184
2019Q1,2019Q1,guidance,True,281.17,30.3,4.0,4.0,78.39687500000001,0.0,3200,47,7.5,0.0,6.25,3.125,1.5625,0.5780092852578185,-0.6365062761517866
2019Q1,2019Q1,macro,True,398.9599999999999,77.3,1.0,0.0,43.403049520982314,0.13493455673998112,7411,168,11.199568209418432,0.4048036702199433,1.349345567399811,0.0,0.0,1.3583119112863244,-0.44974405771149123
2019Q2,2019Q2,guidance,True,268.46,44.8,3.0,3.0,70.28912633563796,0.0,3182,44,5.971087366436203,0.0,8.485229415461975,2.828409805153991,2.1998742928975488,-0.5258734160818641,-0.6365062761517866
2019Q2,2019Q2,macro,True,251.60000000000002,58.60000000000001,2.0,1.0,33.753060510668064,0.17488632388947184,5718,134,12.416928996152501,0.3497726477789437,1.9237495627841903,0.0,0.0,0.5762574180576043,-0.37822066768670787
2019Q3,2019Q3,guidance,True,182.75,36.5,2.0,2.0,65.96752368064952,0.0,2217,43,6.314839873703202,0.9021199819576003,9.021199819576003,4.059539918809201,0.9021199819576003,-1.1142663979554268,-0.6365062761517866
2019Q3,2019Q3,macro,True,173.48000000000002,47.699999999999996,1.0,1.0,32.04585987261147,0.0,3925,89,9.42675159235669,2.8025477707006368,0.5095541401273885,0.0,0.0,0.43790244911328047,-0.6913097660172866
2019Q4,2019Q4,guidance,True,222.65,36.0,3.0,1.0,67.48011569052784,0.7230657989877078,2766,53,4.3383947939262475,0.3615328994938539,8.676789587852495,3.9768618944323935,1.8076644974692697,-0.9083246226228193,0.3147517406052295
2019Q4,2019Q4,macro,True,158.43,48.4,0.0,0.0,28.307177772060715,0.0,3887,100,18.008747105737076,0.5145356315924878,0.7718034473887316,0.0,0.0,0.13491214183268238,-0.6913097660172866
2020Q1,2020Q1,guidance,True,211.00799999999995,25.0,4.0,2.0,68.9940652818991,0.741839762611276,2696,47,7.4183976261127595,0.741839762611276,7.4183976261127595,4.080118694362018,0.741839762611276,-0.7021980104399649,0.339450576351888
2020Q1,2020Q1,macro,True,58.0,75.60000000000001,1.0,0.0,-10.897832817337466,0.6191950464396285,1615,34,3.7151702786377707,0.0,3.7151702786377707,0.0,0.0,-3.0423406670303557,0.4172001189698646
2020Q2,2020Q2,guidance,True,213.99599999999995,28.3,4.0,3.0,70.07396226415092,0.3773584905660377,2650,44,7.547169811320755,0.7547169811320754,8.679245283018867,4.150943396226415,0.3773584905660377,-0.5551683419974104,-0.14005728099142692
2020Q2,2020Q2,macro,True,182.4,97.80000000000001,0.0,0.0,17.31477691363078,0.0,4886,117,8.186655751125665,0.20466639377814164,1.8419975440032748,0.0,0.0,-0.7559341040560911,-0.6913097660172866
2020Q3,2020Q3,guidance,True,244.40599999999995,30.8,3.0,1.0,73.53046471600688,0.6884681583476765,2905,49,4.130808950086058,0.34423407917383825,10.671256454388985,3.442340791738382,0.6884681583476765,-0.08456011008298274,0.26923543618897305
2020Q3,2020Q3,macro,True,225.99999999999994,98.68,0.0,0.0,25.747219413549026,0.0,4945,119,9.30232558139535,0.20222446916076844,1.2133468149646107,0.0,0.0,-0.07255202570291253,-0.6913097660172866
2020Q4,2020Q4,guidance,True,244.7,43.5,3.0,2.0,64.59069020866772,0.32102728731942215,3115,52,3.531300160513644,0.32102728731942215,9.630818619582664,4.49438202247191,0.9630818619582664,-1.301724435354487,-0.21416603949851107
